id_producto,nombre,descripcion,id_categoria,id_proveedor,precio_compra,precio_venta,stock_minimo,estado
15005,Refrigeradora LG 15005,Producto de la categoría asignada,3,37,182.75,277.99,3,1
15006,Laptop Lenovo 15006,Producto de la categoría asignada,4,14,234.74,839.95,3,1
15007,Bicicleta Montaña 15007,Producto de la categoría asignada,5,19,272.72,223.35,10,1
15008,Monitor LG 15008,Producto de la categoría asignada,5,26,348.60,802.42,3,1
15009,Leche Gloria 15009,Producto de la categoría asignada,8,34,333.16,708.50,10,1
15010,Sofá 3 Plazas 15010,Producto de la categoría asignada,2,22,242.71,288.78,5,1
15011,Zapatillas Nike 15011,Producto de la categoría asignada,2,34,370.08,299.58,6,1
15012,Monitor LG 15012,Producto de la categoría asignada,5,31,428.06,393.61,10,1
15013,Monitor LG 15013,Producto de la categoría asignada,5,6,91.90,122.68,9,1
15014,Monitor LG 15014,Producto de la categoría asignada,3,31,299.63,837.39,5,1
15015,Lego City 15015,Producto de la categoría asignada,4,29,69.51,764.27,5,1
15016,Monitor LG 15016,Producto de la categoría asignada,2,8,510.45,867.56,6,1
15017,Bicicleta Montaña 15017,Producto de la categoría asignada,2,15,526.98,840.76,3,1
15018,Celular Samsung 15018,Producto de la categoría asignada,4,22,409.55,432.44,10,1
15019,Refrigeradora LG 15019,Producto de la categoría asignada,5,42,180.80,101.97,2,1
15020,Camiseta Deportiva 15020,Producto de la categoría asignada,2,47,69.82,582.11,3,1
15021,Bicicleta Montaña 15021,Producto de la categoría asignada,5,43,537.72,805.15,1,1
15022,Laptop Lenovo 15022,Producto de la categoría asignada,5,19,126.84,141.40,4,1
15023,Monitor LG 15023,Producto de la categoría asignada,7,10,205.50,105.38,9,1
15024,Leche Gloria 15024,Producto de la categoría asignada,5,48,157.28,130.25,2,1
15025,Zapatillas Nike 15025,Producto de la categoría asignada,2,36,199.09,815.46,4,1
15026,Sofá 3 Plazas 15026,Producto de la categoría asignada,6,9,52.67,172.17,2,1
15027,Celular Samsung 15027,Producto de la categoría asignada,6,6,56.94,483.77,2,1
15028,Refrigeradora LG 15028,Producto de la categoría asignada,7,44,153.27,352.93,9,1
15029,Lego City 15029,Producto de la categoría asignada,1,40,324.94,205.14,7,1
15030,Camiseta Deportiva 15030,Producto de la categoría asignada,8,14,400.23,867.27,5,1
15031,Leche Gloria 15031,Producto de la categoría asignada,3,42,210.28,297.75,9,1
15032,Zapatillas Nike 15032,Producto de la categoría asignada,4,7,355.82,504.51,10,1
15033,Laptop Lenovo 15033,Producto de la categoría asignada,1,30,313.72,791.14,8,1
15034,Bicicleta Montaña 15034,Producto de la categoría asignada,2,36,466.12,151.64,4,1
15035,Monitor LG 15035,Producto de la categoría asignada,4,4,361.25,429.21,9,1
15036,Celular Samsung 15036,Producto de la categoría asignada,7,11,444.97,279.42,6,1
15037,Bicicleta Montaña 15037,Producto de la categoría asignada,2,13,464.75,518.84,4,1
15038,Camiseta Deportiva 15038,Producto de la categoría asignada,3,40,374.26,653.09,6,1
15039,Refrigeradora LG 15039,Producto de la categoría asignada,3,40,301.27,853.43,4,1
15040,Laptop Lenovo 15040,Producto de la categoría asignada,4,20,374.37,445.63,9,1
15041,Bicicleta Montaña 15041,Producto de la categoría asignada,7,11,524.11,301.14,6,1
15042,Laptop Lenovo 15042,Producto de la categoría asignada,3,12,100.69,161.16,8,1
15043,Lego City 15043,Producto de la categoría asignada,5,20,86.24,494.26,10,1
15044,Monitor LG 15044,Producto de la categoría asignada,5,23,101.97,646.29,4,1
15045,Monitor LG 15045,Producto de la categoría asignada,8,1,299.41,743.69,1,1
15046,Laptop Lenovo 15046,Producto de la categoría asignada,2,48,255.37,302.71,8,1
15047,Leche Gloria 15047,Producto de la categoría asignada,5,32,470.02,439.67,5,1
15048,Lego City 15048,Producto de la categoría asignada,8,24,217.51,283.04,10,1
15049,Leche Gloria 15049,Producto de la categoría asignada,4,38,453.41,231.92,6,1
15050,Celular Samsung 15050,Producto de la categoría asignada,4,4,292.01,469.87,6,1
15051,Camiseta Deportiva 15051,Producto de la categoría asignada,4,4,375.97,176.56,6,1
15052,Monitor LG 15052,Producto de la categoría asignada,5,43,209.61,480.86,2,1
15053,Leche Gloria 15053,Producto de la categoría asignada,1,23,545.28,245.30,6,1
15054,Camiseta Deportiva 15054,Producto de la categoría asignada,6,6,171.97,727.20,7,1
15055,Refrigeradora LG 15055,Producto de la categoría asignada,6,12,377.14,861.53,4,1
15056,Monitor LG 15056,Producto de la categoría asignada,5,16,396.93,772.10,9,1
15057,Zapatillas Nike 15057,Producto de la categoría asignada,7,46,298.08,877.12,10,1
15058,Leche Gloria 15058,Producto de la categoría asignada,5,42,318.10,982.30,2,1
15059,Camiseta Deportiva 15059,Producto de la categoría asignada,7,42,51.46,725.69,3,1
15060,Leche Gloria 15060,Producto de la categoría asignada,3,3,183.93,890.93,2,1
15061,Celular Samsung 15061,Producto de la categoría asignada,7,17,510.68,464.37,6,1
15062,Lego City 15062,Producto de la categoría asignada,2,18,93.33,726.13,8,1
15063,Sofá 3 Plazas 15063,Producto de la categoría asignada,2,37,373.82,317.96,3,1
15064,Laptop Lenovo 15064,Producto de la categoría asignada,2,14,363.94,268.27,2,1
15065,Monitor LG 15065,Producto de la categoría asignada,7,23,451.46,381.47,11,1
15066,Camiseta Deportiva 15066,Producto de la categoría asignada,2,47,119.09,979.48,5,1
15067,Lego City 15067,Producto de la categoría asignada,4,42,261.63,222.67,8,1
15068,Zapatillas Nike 15068,Producto de la categoría asignada,6,2,177.80,555.12,11,1
15069,Zapatillas Nike 15069,Producto de la categoría asignada,2,17,268.69,905.10,9,1
15070,Lego City 15070,Producto de la categoría asignada,3,31,76.91,164.85,8,1
15071,Bicicleta Montaña 15071,Producto de la categoría asignada,2,9,393.78,207.17,7,1
15072,Refrigeradora LG 15072,Producto de la categoría asignada,7,49,421.11,597.70,3,1
15073,Leche Gloria 15073,Producto de la categoría asignada,6,39,124.09,623.24,2,1
15074,Laptop Lenovo 15074,Producto de la categoría asignada,6,33,467.65,914.11,5,1
15075,Laptop Lenovo 15075,Producto de la categoría asignada,7,25,126.78,428.51,10,1
15076,Lego City 15076,Producto de la categoría asignada,3,35,217.42,380.15,7,1
15077,Lego City 15077,Producto de la categoría asignada,4,25,275.68,943.40,8,1
15078,Lego City 15078,Producto de la categoría asignada,6,8,74.36,332.52,6,1
15079,Camiseta Deportiva 15079,Producto de la categoría asignada,2,27,382.20,274.02,3,1
15080,Lego City 15080,Producto de la categoría asignada,6,2,433.63,860.68,8,1
15081,Celular Samsung 15081,Producto de la categoría asignada,2,44,332.39,912.28,1,1
15082,Zapatillas Nike 15082,Producto de la categoría asignada,4,47,489.15,240.08,4,1
15083,Zapatillas Nike 15083,Producto de la categoría asignada,3,15,109.27,122.14,5,1
15084,Celular Samsung 15084,Producto de la categoría asignada,7,27,272.78,130.14,4,1
15085,Laptop Lenovo 15085,Producto de la categoría asignada,5,13,101.39,780.70,3,1
15086,Laptop Lenovo 15086,Producto de la categoría asignada,5,13,388.83,906.78,1,1
15087,Refrigeradora LG 15087,Producto de la categoría asignada,7,31,445.22,366.01,5,1
15088,Camiseta Deportiva 15088,Producto de la categoría asignada,7,12,223.17,602.04,7,1
15089,Lego City 15089,Producto de la categoría asignada,6,23,419.92,570.41,4,1
15090,Leche Gloria 15090,Producto de la categoría asignada,6,3,80.78,827.54,10,1
15091,Celular Samsung 15091,Producto de la categoría asignada,5,7,245.31,455.64,3,1
15092,Leche Gloria 15092,Producto de la categoría asignada,6,16,375.00,788.92,7,1
15093,Monitor LG 15093,Producto de la categoría asignada,4,12,488.28,301.34,2,1
15094,Laptop Lenovo 15094,Producto de la categoría asignada,6,17,70.95,238.77,5,1
15095,Sofá 3 Plazas 15095,Producto de la categoría asignada,5,32,293.46,323.10,11,1
15096,Leche Gloria 15096,Producto de la categoría asignada,4,4,206.22,324.24,9,1
15097,Camiseta Deportiva 15097,Producto de la categoría asignada,7,18,463.40,282.59,9,1
15098,Sofá 3 Plazas 15098,Producto de la categoría asignada,5,42,534.66,214.47,2,1
15099,Celular Samsung 15099,Producto de la categoría asignada,3,6,57.17,791.09,10,1
15100,Refrigeradora LG 15100,Producto de la categoría asignada,1,33,244.13,723.64,7,1
15101,Zapatillas Nike 15101,Producto de la categoría asignada,6,39,441.40,716.67,4,1
15102,Leche Gloria 15102,Producto de la categoría asignada,1,30,151.84,594.61,7,1
15103,Camiseta Deportiva 15103,Producto de la categoría asignada,4,1,112.28,878.10,6,1
15104,Refrigeradora LG 15104,Producto de la categoría asignada,5,3,307.81,156.92,9,1
15105,Bicicleta Montaña 15105,Producto de la categoría asignada,1,40,81.89,454.75,3,1
15106,Refrigeradora LG 15106,Producto de la categoría asignada,8,48,234.02,583.40,10,1
15107,Lego City 15107,Producto de la categoría asignada,3,11,228.52,541.38,3,1
15108,Leche Gloria 15108,Producto de la categoría asignada,1,34,460.65,610.74,10,1
15109,Camiseta Deportiva 15109,Producto de la categoría asignada,4,41,302.16,701.17,6,1
15110,Camiseta Deportiva 15110,Producto de la categoría asignada,4,50,442.56,864.53,7,1
15111,Sofá 3 Plazas 15111,Producto de la categoría asignada,8,28,420.80,385.01,6,1
15112,Monitor LG 15112,Producto de la categoría asignada,2,41,55.05,591.12,9,1
15113,Bicicleta Montaña 15113,Producto de la categoría asignada,5,46,213.57,380.69,9,1
15114,Monitor LG 15114,Producto de la categoría asignada,4,7,241.57,502.55,5,1
15115,Camiseta Deportiva 15115,Producto de la categoría asignada,4,39,122.39,918.82,2,1
15116,Camiseta Deportiva 15116,Producto de la categoría asignada,3,17,539.39,595.29,2,1
15117,Leche Gloria 15117,Producto de la categoría asignada,8,10,521.55,689.48,5,1
15118,Laptop Lenovo 15118,Producto de la categoría asignada,4,27,273.89,240.44,1,1
15119,Monitor LG 15119,Producto de la categoría asignada,6,33,433.58,345.43,7,1
15120,Monitor LG 15120,Producto de la categoría asignada,6,26,228.19,799.21,7,1
15121,Camiseta Deportiva 15121,Producto de la categoría asignada,1,43,486.59,856.84,4,1
15122,Lego City 15122,Producto de la categoría asignada,5,42,59.63,827.42,4,1
15123,Celular Samsung 15123,Producto de la categoría asignada,4,14,248.13,477.86,3,1
15124,Lego City 15124,Producto de la categoría asignada,4,49,355.37,285.84,3,1
15125,Celular Samsung 15125,Producto de la categoría asignada,6,49,459.01,321.35,6,1
15126,Zapatillas Nike 15126,Producto de la categoría asignada,8,49,108.45,966.55,4,1
15127,Sofá 3 Plazas 15127,Producto de la categoría asignada,7,24,318.92,683.86,9,1
15128,Bicicleta Montaña 15128,Producto de la categoría asignada,4,24,104.95,833.76,3,1
15129,Refrigeradora LG 15129,Producto de la categoría asignada,4,40,116.52,201.67,6,1
15130,Bicicleta Montaña 15130,Producto de la categoría asignada,6,4,174.68,636.81,8,1
15131,Laptop Lenovo 15131,Producto de la categoría asignada,5,10,186.81,495.33,8,1
15132,Celular Samsung 15132,Producto de la categoría asignada,7,38,308.91,743.73,7,1
15133,Monitor LG 15133,Producto de la categoría asignada,6,10,122.76,431.25,10,1
15134,Leche Gloria 15134,Producto de la categoría asignada,2,28,132.92,436.61,6,1
15135,Laptop Lenovo 15135,Producto de la categoría asignada,7,23,318.74,740.04,4,1
15136,Camiseta Deportiva 15136,Producto de la categoría asignada,4,49,307.82,874.78,7,1
15137,Refrigeradora LG 15137,Producto de la categoría asignada,1,14,349.79,783.77,10,1
15138,Bicicleta Montaña 15138,Producto de la categoría asignada,3,34,382.46,725.74,9,1
15139,Refrigeradora LG 15139,Producto de la categoría asignada,5,40,54.01,211.54,8,1
15140,Celular Samsung 15140,Producto de la categoría asignada,4,8,55.66,226.47,7,1
15141,Laptop Lenovo 15141,Producto de la categoría asignada,3,47,246.81,397.32,2,1
15142,Sofá 3 Plazas 15142,Producto de la categoría asignada,7,15,437.92,414.24,10,1
15143,Zapatillas Nike 15143,Producto de la categoría asignada,7,16,273.97,154.93,7,1
15144,Bicicleta Montaña 15144,Producto de la categoría asignada,3,36,304.81,495.84,6,1
15145,Celular Samsung 15145,Producto de la categoría asignada,6,33,144.24,735.71,5,1
15146,Celular Samsung 15146,Producto de la categoría asignada,8,2,107.17,820.82,3,1
15147,Sofá 3 Plazas 15147,Producto de la categoría asignada,2,9,226.25,653.49,6,1
15148,Refrigeradora LG 15148,Producto de la categoría asignada,2,18,452.10,598.90,8,1
15149,Camiseta Deportiva 15149,Producto de la categoría asignada,4,19,219.84,845.65,7,1
15150,Monitor LG 15150,Producto de la categoría asignada,5,29,74.92,958.98,11,1
15151,Bicicleta Montaña 15151,Producto de la categoría asignada,8,39,73.44,972.56,10,1
15152,Lego City 15152,Producto de la categoría asignada,3,36,380.18,118.44,4,1
15153,Zapatillas Nike 15153,Producto de la categoría asignada,4,34,365.18,233.35,9,1
15154,Zapatillas Nike 15154,Producto de la categoría asignada,5,27,516.78,503.20,6,1
15155,Bicicleta Montaña 15155,Producto de la categoría asignada,6,16,466.27,506.32,3,1
15156,Sofá 3 Plazas 15156,Producto de la categoría asignada,6,30,494.20,446.05,8,1
15157,Leche Gloria 15157,Producto de la categoría asignada,7,38,206.88,415.00,6,1
15158,Refrigeradora LG 15158,Producto de la categoría asignada,2,12,371.47,237.33,10,1
15159,Celular Samsung 15159,Producto de la categoría asignada,4,25,162.67,342.91,3,1
15160,Lego City 15160,Producto de la categoría asignada,4,17,332.48,678.84,7,1
15161,Bicicleta Montaña 15161,Producto de la categoría asignada,4,44,258.29,567.94,3,1
15162,Leche Gloria 15162,Producto de la categoría asignada,6,38,333.37,997.47,9,1
15163,Lego City 15163,Producto de la categoría asignada,8,29,56.79,237.51,2,1
15164,Zapatillas Nike 15164,Producto de la categoría asignada,4,30,505.61,743.43,4,1
15165,Sofá 3 Plazas 15165,Producto de la categoría asignada,2,27,343.31,103.11,11,1
15166,Lego City 15166,Producto de la categoría asignada,2,34,171.89,327.21,1,1
15167,Bicicleta Montaña 15167,Producto de la categoría asignada,3,47,119.83,493.27,6,1
15168,Monitor LG 15168,Producto de la categoría asignada,4,37,468.90,144.21,11,1
15169,Bicicleta Montaña 15169,Producto de la categoría asignada,7,8,162.87,101.54,5,1
15170,Bicicleta Montaña 15170,Producto de la categoría asignada,2,6,208.98,773.82,3,1
15171,Zapatillas Nike 15171,Producto de la categoría asignada,6,6,105.83,318.81,3,1
15172,Bicicleta Montaña 15172,Producto de la categoría asignada,5,46,274.41,988.78,5,1
15173,Celular Samsung 15173,Producto de la categoría asignada,6,35,187.78,904.97,10,1
15174,Bicicleta Montaña 15174,Producto de la categoría asignada,6,42,267.38,327.59,9,1
15175,Leche Gloria 15175,Producto de la categoría asignada,7,42,526.02,827.42,8,1
15176,Monitor LG 15176,Producto de la categoría asignada,7,22,324.94,602.70,7,1
15177,Leche Gloria 15177,Producto de la categoría asignada,8,28,207.41,575.59,5,1
15178,Monitor LG 15178,Producto de la categoría asignada,4,11,53.68,146.55,3,1
15179,Laptop Lenovo 15179,Producto de la categoría asignada,2,35,492.79,661.40,10,1
15180,Laptop Lenovo 15180,Producto de la categoría asignada,7,22,142.34,287.00,8,1
15181,Refrigeradora LG 15181,Producto de la categoría asignada,8,40,454.32,526.51,11,1
15182,Laptop Lenovo 15182,Producto de la categoría asignada,4,14,344.41,724.15,9,1
15183,Laptop Lenovo 15183,Producto de la categoría asignada,8,50,332.19,489.24,6,1
15184,Celular Samsung 15184,Producto de la categoría asignada,4,46,266.99,868.08,2,1
15185,Leche Gloria 15185,Producto de la categoría asignada,3,28,484.33,193.65,5,1
15186,Monitor LG 15186,Producto de la categoría asignada,7,1,214.07,389.59,3,1
15187,Bicicleta Montaña 15187,Producto de la categoría asignada,2,31,206.68,753.55,5,1
15188,Refrigeradora LG 15188,Producto de la categoría asignada,2,48,209.67,230.00,10,1
15189,Refrigeradora LG 15189,Producto de la categoría asignada,7,20,441.83,419.59,6,1
15190,Zapatillas Nike 15190,Producto de la categoría asignada,4,24,234.69,960.15,9,1
15191,Celular Samsung 15191,Producto de la categoría asignada,6,13,517.02,131.53,8,1
15192,Refrigeradora LG 15192,Producto de la categoría asignada,7,36,456.25,387.72,5,1
15193,Celular Samsung 15193,Producto de la categoría asignada,1,44,295.89,482.20,2,1
15194,Celular Samsung 15194,Producto de la categoría asignada,3,3,495.50,436.60,1,1
15195,Laptop Lenovo 15195,Producto de la categoría asignada,4,9,167.63,828.77,5,1
15196,Monitor LG 15196,Producto de la categoría asignada,2,35,333.55,687.97,11,1
15197,Laptop Lenovo 15197,Producto de la categoría asignada,7,6,109.09,283.03,3,1
15198,Leche Gloria 15198,Producto de la categoría asignada,4,44,277.10,844.26,7,1
15199,Sofá 3 Plazas 15199,Producto de la categoría asignada,1,5,118.87,811.10,7,1
15200,Lego City 15200,Producto de la categoría asignada,8,20,176.64,506.48,3,1
15201,Celular Samsung 15201,Producto de la categoría asignada,6,41,450.65,561.35,10,1
15202,Bicicleta Montaña 15202,Producto de la categoría asignada,7,17,422.59,286.28,6,1
15203,Refrigeradora LG 15203,Producto de la categoría asignada,8,10,94.11,345.65,2,1
15204,Celular Samsung 15204,Producto de la categoría asignada,8,4,249.32,892.92,6,1
15205,Refrigeradora LG 15205,Producto de la categoría asignada,1,48,232.45,545.61,3,1
15206,Monitor LG 15206,Producto de la categoría asignada,6,49,85.78,577.59,10,1
15207,Lego City 15207,Producto de la categoría asignada,3,31,140.35,398.85,6,1
15208,Monitor LG 15208,Producto de la categoría asignada,2,16,180.79,660.37,5,1
15209,Celular Samsung 15209,Producto de la categoría asignada,6,41,312.25,539.20,6,1
15210,Zapatillas Nike 15210,Producto de la categoría asignada,4,37,547.82,710.66,11,1
15211,Celular Samsung 15211,Producto de la categoría asignada,8,13,304.96,914.79,2,1
15212,Zapatillas Nike 15212,Producto de la categoría asignada,5,10,67.17,846.43,3,1
